ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
895,15222.5 px,41573.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
896,18920.5 px,42804.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
897,13971.5 px,43597.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
898,18891.5 px,43409.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
899,18813.5 px,43373.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
900,19587.5 px,44736.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
901,19670.5 px,45517.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
902,20531.5 px,47310.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
903,17535.5 px,50632.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
904,11404.5 px,14159.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
905,11388.5 px,14179.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
906,10934.5 px,17119.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
907,4544.5 px,21491.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
908,6451.5 px,23174.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
909,6024.5 px,22982.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
910,13253.5 px,26419.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
911,14868.5 px,26821.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
912,14879.5 px,26817.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
913,6308.5 px,28006.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
914,8522.5 px,27565.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
915,9866.5 px,29648.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
916,11212.5 px,29911.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
917,16172.5 px,30711.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
918,16502.5 px,30866.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
919,19792.5 px,31100.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
920,7907.5 px,35648.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
921,12430.5 px,35113.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
922,12292.5 px,35403.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
923,11930.5 px,35552.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
924,12034.5 px,35155.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
925,12038.5 px,35279.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
926,13322.5 px,35271.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
927,13092.5 px,35201.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
928,13103.5 px,35169.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
929,13160.5 px,35229.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
930,13082.5 px,34757.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
931,12660.5 px,35898.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
932,12603.5 px,36023.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
933,12625.5 px,35982.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
934,12697.5 px,35956.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
935,13083.5 px,35761.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
936,12970.5 px,35645.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
937,12190.5 px,36168.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
938,12596.5 px,36287.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
939,12757.5 px,36242.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
940,13280.5 px,36433.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
941,12880.5 px,36607.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
942,11996.5 px,35785.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
943,11601.5 px,36238.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
944,11215.5 px,36111.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
945,19946.5 px,33153.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
946,19401.5 px,33981.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
947,17455.5 px,34691.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
948,16785.5 px,34854.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
949,16762.5 px,34909.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
950,15881.5 px,35091.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
951,20793.5 px,34132.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
952,21296.5 px,34449.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
953,19805.5 px,34574.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
954,15705.5 px,36252.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
955,15664.5 px,36809.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
956,16652.5 px,35485.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
957,17510.5 px,35034.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
958,18234.5 px,35920.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
959,18463.5 px,35889.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
960,18631.5 px,35651.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
961,18730.5 px,35837.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
962,18464.5 px,36016.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
963,17696.5 px,36343.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
964,17508.5 px,36747.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
965,17556.5 px,36695.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
966,17459.5 px,36743.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
967,18828.5 px,37388.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
968,17906.5 px,37033.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
969,17104.5 px,37016.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
970,12058.5 px,36838.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
971,12103.5 px,36894.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
972,12058.5 px,37037.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
973,11941.5 px,37092.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
974,11823.5 px,37170.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
975,12532.5 px,37154.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
976,11378.5 px,38113.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
977,11397.5 px,38042.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
978,12572.5 px,37793.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
979,12690.5 px,37607.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
980,12151.5 px,37985.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
981,12000.5 px,37995.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
982,12455.5 px,37963.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
983,12512.5 px,38053.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
984,13349.5 px,34954.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
985,20483.5 px,37519.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
986,19124.5 px,37303.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
987,19478.5 px,37432.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
988,18992.5 px,37985.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
989,18186.5 px,37826.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
990,17878.5 px,38398.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
991,13128.5 px,40620.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
992,13510.5 px,40169.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
993,14054.5 px,40692.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
994,21115.5 px,40251.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
995,20755.5 px,40603.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
996,19599.5 px,39476.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
997,14673.5 px,42354.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
998,16543.5 px,41899.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
999,17442.5 px,41476.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1000,18545.5 px,40747.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1001,18666.5 px,40954.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1002,20158.5 px,42582.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1003,19247.5 px,42854.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1004,18542.5 px,42558.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1005,18972.5 px,42599.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1006,19446.5 px,43720.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1007,19638.5 px,43795.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1008,19812.5 px,44130.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1009,18705.5 px,44062.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1010,18539.5 px,43926.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1011,18514.5 px,43969.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1012,18535.5 px,43658.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1013,18135.5 px,44055.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1014,18001.5 px,44128.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1015,20279.5 px,44035.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1016,19911.5 px,45317.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1017,16935.5 px,49095.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1018,17543.5 px,48861.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1019,17670.5 px,48814.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1020,17429.5 px,50010.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1021,19737.5 px,49159.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1022,19950.5 px,47942.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1023,20032.5 px,47977.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1024,20287.5 px,47492.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1025,18915.5 px,47331.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1026,20405.5 px,50530.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1027,21096.5 px,50541.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1028,21334.5 px,50333.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1029,21565.5 px,50500.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1030,20709.5 px,50880.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1031,20915.5 px,51255.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1032,20824.5 px,51689.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1033,20955.5 px,51779.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1034,20577.5 px,31454.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1035,7947.5 px,20147.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1036,8887.5 px,20184.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1037,11661.5 px,20293.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1038,11685.5 px,20295.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1039,12975.5 px,25669.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1040,12957.5 px,26421.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1041,20199.5 px,33082.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1042,12809.5 px,34035.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1043,17391.5 px,35133.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1044,10086.5 px,37067.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1045,11193.5 px,37930.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1046,11208.5 px,37900.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1047,19556.5 px,41638.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1048,18875.5 px,42675.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1049,18797.5 px,44300.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],Roseate Spoonbill,Nanse_04_29_2022,SV
1050,16914.5 px,34141.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1051,16712.5 px,34302.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1052,17373.5 px,34396.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1053,16863.5 px,34592.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1054,17491.5 px,34799.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1055,17411.5 px,34746.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1056,16868.5 px,34766.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1057,19211.5 px,34421.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1058,17566.5 px,35341.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1059,17692.5 px,35409.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1060,19169.5 px,35651.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1061,19130.5 px,35833.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1062,19350.5 px,35981.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1063,19282.5 px,35212.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1064,19149.5 px,37016.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1065,19091.5 px,36989.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1066,19110.5 px,37030.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1067,19123.5 px,37050.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1068,19394.5 px,37162.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1069,19098.5 px,37152.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1070,18594.5 px,36047.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1071,17327.5 px,35969.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1072,18535.5 px,37161.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1073,17701.5 px,38270.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1074,17459.5 px,38403.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1075,17518.5 px,38715.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1076,17218.5 px,38789.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1077,16633.5 px,38811.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1078,12160.5 px,39883.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1079,17423.5 px,40787.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1080,20418.5 px,40743.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1081,18523.5 px,40280.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1082,18311.5 px,39954.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1083,17450.5 px,42153.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1084,17491.5 px,42197.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1085,18985.5 px,42413.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1086,18875.5 px,42597.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1087,18847.5 px,42527.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1088,18849.5 px,42481.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1089,18929.5 px,42645.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1090,18795.5 px,42498.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1091,18669.5 px,42385.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1092,18939.5 px,42476.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1093,18830.5 px,42440.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1094,19076.5 px,42350.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1095,19284.5 px,42498.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1096,18411.5 px,42512.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1097,21262.5 px,44466.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1098,19472.5 px,45478.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1099,19474.5 px,45552.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1100,18519.5 px,46437.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1101,20332.5 px,46135.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1102,16776.5 px,49296.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1103,17244.5 px,49201.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1104,19654.5 px,49359.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1105,19800.5 px,49375.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1106,19236.5 px,49422.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1107,19158.5 px,48566.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1108,18840.5 px,48314.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1109,18564.5 px,48280.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1110,19908.5 px,47959.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1111,20031.5 px,47908.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1112,20038.5 px,48030.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1113,20083.5 px,48032.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1114,20073.5 px,47972.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1115,20419.5 px,47651.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
