ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
857,31564.5 px,53613.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
858,29867.5 px,55709.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
859,29151.5 px,55619.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
860,29729.5 px,54804.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
861,30308.5 px,55078.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
862,30599.5 px,55270.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
863,30561.5 px,55524.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
864,28723.5 px,53657.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
865,26081.5 px,52963.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
866,24465.5 px,52252.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
867,24438.5 px,52483.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
868,23093.5 px,51615.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
869,25245.5 px,53727.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
870,25808.5 px,53667.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
871,23335.5 px,53510.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
872,23736.5 px,52895.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
873,21586.5 px,52281.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
874,21728.5 px,52378.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
875,19974.5 px,52900.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
876,20679.5 px,53561.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
877,22134.5 px,54336.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
878,21871.5 px,53923.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
879,22616.5 px,53707.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
880,30605.5 px,57697.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
881,30758.5 px,57594.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
882,30785.5 px,57399.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
883,30568.5 px,58269.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
884,31720.5 px,58420.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
885,27918.5 px,56891.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
886,28710.5 px,57314.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
887,29493.5 px,57046.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
888,28457.5 px,55880.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
889,28368.5 px,56129.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
890,26773.5 px,56208.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
891,26350.5 px,56782.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
892,26504.5 px,56956.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
893,27015.5 px,56635.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
894,24877.5 px,55237.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
895,24939.5 px,55868.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
896,23469.5 px,56876.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
897,23790.5 px,57157.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
898,23996.5 px,56700.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
899,24420.5 px,56541.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
900,24643.5 px,56126.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
901,24819.5 px,57021.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
902,23842.5 px,56332.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
903,23617.5 px,56114.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
904,23685.5 px,55918.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
905,31807.5 px,58971.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
906,32829.5 px,57999.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
907,29865.5 px,57814.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
908,28970.5 px,58307.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
909,28731.5 px,58186.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
910,28879.5 px,58093.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
911,26927.5 px,58935.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
912,27239.5 px,58852.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
913,27200.5 px,59132.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
914,27472.5 px,59259.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
915,28286.5 px,59551.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
916,26106.5 px,60390.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
917,24809.5 px,59721.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
918,28532.5 px,60395.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
919,28823.5 px,60181.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
920,29061.5 px,60184.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
921,28834.5 px,59459.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
922,29640.5 px,59854.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
923,29594.5 px,60019.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
924,29167.5 px,58929.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
925,30353.5 px,59453.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
926,25853.5 px,61367.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
927,25529.5 px,61424.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
928,28348.5 px,61691.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
929,28701.5 px,62034.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
930,28524.5 px,62087.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
931,27427.5 px,62222.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
932,27304.5 px,62142.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
933,26903.5 px,63308.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
934,28531.5 px,63338.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
935,28443.5 px,63442.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
936,28629.5 px,63709.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
937,28842.5 px,63446.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
938,29207.5 px,63768.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
939,28939.5 px,64002.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
940,29096.5 px,64131.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
941,32335.5 px,62317.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
942,32338.5 px,61866.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
943,33503.5 px,61296.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
944,32808.5 px,60709.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
945,33968.5 px,61367.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
946,34520.5 px,62378.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
947,34345.5 px,62485.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
948,35109.5 px,62392.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
949,35403.5 px,62598.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
950,35673.5 px,62394.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
951,35532.5 px,62986.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
952,35148.5 px,63014.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
953,35616.5 px,63258.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
954,33733.5 px,63054.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
955,39807.5 px,63469.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
956,37822.5 px,63676.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
957,35929.5 px,64336.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
958,36787.5 px,64404.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
959,37617.5 px,65606.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
960,35489.5 px,65300.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
961,39386.5 px,64692.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
962,36159.5 px,66756.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
963,35807.5 px,66347.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
964,36017.5 px,65776.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
965,36625.5 px,65815.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
966,36785.5 px,66187.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
967,38369.5 px,66953.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
968,35493.5 px,66448.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
969,37110.5 px,67514.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
970,33846.5 px,64511.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
971,34303.5 px,64206.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
972,33122.5 px,66575.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
973,34885.5 px,66310.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
974,35106.5 px,66627.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
975,30139.5 px,64517.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
976,30868.5 px,65483.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
977,32221.5 px,67459.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
978,32407.5 px,67969.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
979,31415.5 px,67912.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
980,31003.5 px,67622.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
981,30145.5 px,67337.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
982,31754.5 px,68716.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
983,32129.5 px,68541.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
984,32324.5 px,68552.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
985,30240.5 px,70097.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
986,35461.5 px,68841.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
987,30925.5 px,72382.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
988,32591.5 px,49258.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
989,20999.5 px,4759.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
990,18958.5 px,7539.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
991,20093.5 px,7123.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
992,20456.5 px,6985.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
993,20762.5 px,7335.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
994,20485.5 px,9201.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
995,19482.5 px,11123.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
996,21743.5 px,11726.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
997,19239.5 px,13361.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
998,16832.5 px,14082.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
999,16686.5 px,13436.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1000,19353.5 px,14676.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1001,22475.5 px,15271.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1002,21502.5 px,15970.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1003,19816.5 px,16370.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1004,16941.5 px,16374.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1005,20482.5 px,18350.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1006,20742.5 px,18803.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1007,23916.5 px,18486.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1008,26207.5 px,19103.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1009,27715.5 px,19035.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1010,27405.5 px,19839.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1011,22317.5 px,20339.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1012,21761.5 px,20517.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1013,22188.5 px,20713.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1014,24373.5 px,20971.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1015,18077.5 px,20330.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1016,13595.5 px,19811.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1017,16583.5 px,20405.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1018,17927.5 px,21319.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1019,26343.5 px,21302.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1020,29209.5 px,23199.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1021,25947.5 px,23367.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1022,26101.5 px,23157.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1023,22993.5 px,23608.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1024,21338.5 px,23815.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1025,18180.5 px,22574.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1026,15920.5 px,24558.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1027,18495.5 px,25495.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1028,18872.5 px,24627.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1029,23453.5 px,24282.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1030,26088.5 px,24488.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1031,30546.5 px,26849.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1032,21183.5 px,26835.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1033,20556.5 px,27271.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1034,19750.5 px,27596.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1035,20964.5 px,26402.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1036,20666.5 px,27928.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1037,16569.5 px,28071.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1038,17272.5 px,28889.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1039,19568.5 px,28478.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1040,22512.5 px,28779.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1041,24159.5 px,28665.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1042,24025.5 px,28027.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1043,30146.5 px,29296.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1044,29936.5 px,29081.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1045,27051.5 px,30807.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1046,22902.5 px,30290.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1047,19946.5 px,31188.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1048,17395.5 px,30341.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1049,18812.5 px,30902.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1050,19391.5 px,32861.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1051,32998.5 px,33232.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1052,33064.5 px,33334.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1053,32748.5 px,32960.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1054,30058.5 px,33150.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1055,30547.5 px,33747.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1056,29992.5 px,33967.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1057,31488.5 px,34345.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1058,26278.5 px,33165.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1059,22928.5 px,33515.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1060,23668.5 px,33724.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1061,23857.5 px,33676.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1062,23877.5 px,33651.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1063,21193.5 px,33010.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1064,22558.5 px,33678.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1065,16738.5 px,35983.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1066,18105.5 px,36463.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1067,17735.5 px,36530.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1068,19559.5 px,35509.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
1069,22249.5 px,34708.5 px,[Document 6thBridge_03_03_2022_SV_Counted.psb],Great Egret,6thBridge_03_03_2022,SV
